,Unnamed: 0,Japan,France,Germany,UK,US,Italy,Canada
0,1978M02,0.46224961479195553,0.7356822985230281,0.2971677148976411,0.580475587376722,0.6400000000001823,1.0458908543760093,0.8547008547008482
1,1978M03,0.9202453987729845,0.8867815079101334,0.29630995756813794,0.6295997596491645,0.7949125596185775,1.2738670246465542,0.847457627118626
2,1978M04,1.063829787234143,1.0858530047758241,0.443129187738459,1.4598596363737943,0.7886435331228197,0.9434001485607246,0.2801120448179213
3,1978M05,0.6015037593984817,0.9718668645239258,0.1470655872387814,0.5652179737349314,0.9389671361503374,0.934583288429248,1.3966480446930547
4,1978M06,-0.44843049327353174,0.7598728383138225,0.2936767313699263,0.7665126803391433,1.085271317829515,0.8487405587812207,0.8264462809917156
5,1978M07,0.30030030030029303,1.2066345818933266,-0.14639717495205923,0.4563739225725454,0.7668711656439693,0.6121138800210285,1.3661202185792136
6,1978M08,0.2994011976047832,0.5961072626152942,-0.1466342900789764,0.6562509869428277,0.45662100456642524,0.5323159766511026,0.26954177897573484
7,1978M09,1.0447761194029392,0.6419842646479503,-0.14684962197985882,0.40118027008826923,0.7575757575755574,1.5884921325433141,-0.2688172043010689
8,1978M10,0.29542097488921015,0.932286571912307,0.1470655872387814,0.4495786556480624,0.9022556390978433,0.8935257284879341,1.3477088948786853
9,1978M11,-1.0309278350515019,0.5347488685129557,0.2936767313699263,0.6961521293973317,0.4470938897167159,1.0332038034182394,0.5319148936170087
10,1978M12,-0.14880952380952023,0.4835886424298068,0.292839243242011,0.8395110890647298,0.4451038575669754,0.5113189350242497,0.2645502645502583
11,1979M01,0.14903129657227657,0.9143405538435126,1.0218775528473585,1.4691263881037266,0.8862629246674265,1.6714920765063483,0.5277044854881362
12,1979M02,-0.29761904761904046,0.6676220119912687,0.28903065949328854,0.8204682590673004,1.1713030746705866,1.501126143863012,1.3123359580052185
13,1979M03,0.8955223880596799,0.9000472021011668,0.5763732687926688,0.8137913592694619,1.0130246020260933,1.3380282564360073,1.0362694300517894
14,1979M04,1.3313609467455099,0.9859017906193881,0.4297971927443584,1.7094263952271844,1.1461318051576075,1.2508429500586777,0.7692307692307728
15,1979M05,0.7299270072993931,1.0692750734050989,0.2852979378722398,0.7936147339808921,1.2747875354107505,1.0981313075403125,1.0178117048345823
16,1979M06,0.1449275362318606,0.8279419638446263,0.5689944166971668,1.7137880225211757,1.118881118881133,0.8146674852232015,0.5037783375314747
17,1979M07,0.8683068017365924,1.3230208117211066,0.5657751874696092,4.326023249501299,1.106500691562946,0.875449372614552,0.751879699248124
18,1979M08,-1.0043041606886218,1.0355434986775784,0.14065343579924972,0.7856944814775988,0.957592339261348,1.2015775485863558,0.248756218905467
19,1979M09,1.3043478260869044,0.8467024259417671,0.4213461069303958,0.9961102438774072,1.0840108401084136,2.5725848696033458,0.9925558312654863
20,1979M10,1.287553648068619,1.1931161910217436,0.13984511542372177,1.0291742199682004,0.8042895442359914,1.8649072987692306,0.7371007371007207
21,1979M11,-0.4237288135593121,0.6550171392120826,0.5586635242243528,0.8913354171853359,0.9308510638295578,1.3889043452714351,0.9756097560975594
22,1979M12,0.5673758865248092,0.7809173702192344,0.2777692605141694,0.7151547143989196,1.054018445322807,1.8057408542627298,0.48309178743960285
23,1980M01,0.9873060648802249,1.9371363214164532,0.5540209143904417,2.4645243016924985,1.4341590612779034,3.1804234526982333,0.4807692307692201
24,1980M02,0.8379888268156025,1.0615985957023444,1.2396631386891648,1.4268032706166203,1.413881748071893,1.7190394736981232,1.1961722488038213
25,1980M03,0.5540166204986016,1.155468908961544,0.4081820806210532,1.366567571192219,1.520912547528388,1.048929677745021,0.7092198581560129
26,1980M04,1.790633608815497,1.2460925416102553,0.5420095297785918,3.4099835995534606,1.1235955056182367,1.614753585898911,0.7042253521126607
27,1980M05,0.8119079837618016,0.8205227225862514,0.5390669616622729,0.9202586853163953,0.987654320987397,1.0215959266217929,1.1655011655011598
28,1980M06,0.5369127516778393,0.7120797272460366,0.2681088563881326,0.9498341009258381,1.1002444987777598,0.8988636082295821,1.1520737327188693
29,1980M07,0.0,1.4141449671716526,0.13369597743791375,0.8280025640019235,0.0,1.7817611300566674,0.6833712984057352
30,1980M08,-0.2670226969292325,0.9960416300855229,0.13349700122999072,0.22396739839077306,0.7255139056829892,1.2034657499242507,1.1312217194569865
31,1980M09,1.7402945113787878,0.8875644390402705,0.0,0.6331508380577902,0.8403361344538363,2.0000285854491517,0.6711409395972996
32,1980M10,0.13157894736841794,1.0752485142598867,0.13333946576316194,0.6291672602762962,0.9523809523809639,1.6957892524342792,0.8888888888888863
33,1980M11,0.2628120893561041,0.6770106078411482,0.6657687135045885,0.8091219406654221,0.8254716981132426,2.0844126735671025,1.3215859030836694
34,1980M12,-0.3931847968545123,0.9605870777046576,0.7936670491998575,0.5472375157281386,0.935672514619894,-0.221313492654405,0.4347826086956421
35,1981M01,1.0526315789473435,1.141783707974483,0.9186169521424344,0.6168396207526934,0.8111239860950694,1.8674133795068784,1.515151515151498
36,1981M02,-0.13020833333333026,0.9407323518306963,0.7802500659894984,0.9015688382009958,1.0344827586206589,1.9248526205177892,1.0660980810234473
37,1981M03,0.39113428943936496,0.9319650550503391,0.7741895154056398,1.501062426979534,0.6825938566551173,1.4388398601762973,1.2658227848100976
38,1981M04,0.7792207792208677,1.3850520587752027,0.5121677882952173,2.887324374602206,0.6779661016949898,1.329808412715443,0.6250000000000031
39,1981M05,0.9020618556700811,0.9107453681622508,0.5095384663459273,0.6502240618886809,0.7856341189674858,1.5747772002074631,0.8281573498964616
40,1981M06,0.127713920817366,0.9927855894468756,0.3802456469655862,0.5780380978043482,0.8908685968819706,1.1197200762204664,1.6427104722792412
41,1981M07,-0.2551020408163204,1.6979345338022904,0.6313033792819288,0.43949736142944185,1.1037527593818646,0.5962561939478688,0.8080808080807901
42,1981M08,-0.5115089514066372,1.2302313700393717,0.2509333296400556,0.7404922439593963,0.7641921397380239,0.9314262090693035,0.8016032064128079
43,1981M09,1.5424164524421042,1.1284681017179725,0.5006296486114222,0.5679952502543711,0.9750812567713861,1.4261782013751176,0.7952286282306154
44,1981M10,0.37974683544302895,1.287563369924289,0.49813583294118313,0.8970083075463706,0.21459227467805184,1.736944257926111,0.9861932938855801
45,1981M11,-0.1261034047919264,0.8474562594110786,0.49566673930093114,1.0536673351395198,0.32119914346910206,1.7886414436658888,0.7812499999999992
46,1981M12,0.12626262626262325,0.5882366389351107,0.24660154898668518,0.6190794247899232,0.3201707577373788,1.0383345605831706,0.38759689922479784
47,1982M01,0.0,1.0860444290902607,0.8610105120634839,0.5829099743873614,0.31914893617013207,1.4229399000395446,0.7722007722009792
48,1982M02,-0.1261034047919264,0.9917249827099257,0.12195682844191649,0.032200875270678796,0.31813361611890334,1.4808923370983083,1.1494252873563104
49,1982M03,0.12626262626262325,1.227505236310701,0.0,0.8690039232708071,-0.10570824524309128,0.844865010022194,1.3257575757575601
50,1982M04,0.7566204287516621,1.1317730436558033,0.365406151140532,2.0101978007353583,0.423280423280305,0.8377500616072372,0.5607476635513887
51,1982M05,0.3754693366708293,0.7993592425736372,0.7281515915758059,0.7194303266423502,0.9483667017913484,1.1329486684269945,1.3011152416356728
52,1982M06,0.0,0.7137116739462991,1.0843502792194437,0.27949363536030697,1.252609603340429,1.0455633346654718,1.100917431192635
53,1982M07,-0.6234413965088156,0.31496444198617624,0.11917670495599729,0.03097427412956484,0.5154639175256371,1.256470275815284,0.5444646098003656
54,1982M08,0.7528230865747405,0.31397553070790896,-0.11903484315217898,0.030964683043996685,0.20512820512814806,1.824799249874807,0.3610108303249015
55,1982M09,1.4943960149439066,0.391225046577445,0.3575483878984927,-0.06191019579185334,0.20470829068593796,1.5053864690733236,0.5395683453237288
56,1982M10,0.36809815950919367,0.5455975809648594,0.4750630586077326,0.4955345645720346,0.3064351378957344,1.6948875077077437,0.7155635062611645
57,1982M11,-0.9779951100244098,0.9302438386556618,0.236417501056527,0.493064349543609,-0.20366598777998404,1.388922425588696,0.5328596802841945
58,1982M12,-0.1234567901234538,0.844838102298753,0.2358418079096327,-0.18399526328775023,-0.40816326530624575,0.890407356652276,0.0
59,1983M01,0.12360939431396487,0.9901162425684982,0.47059184260582926,0.12288072134164411,0.20491803278706644,1.2219758948928243,-0.17667844522967802
60,1983M02,-0.3703703703703614,0.6787257903490018,0.0,0.4295680163133384,0.10224948875251973,1.341381492731463,0.5309734513274217
61,1983M03,0.6195786864931526,0.9737792453210652,0.0,0.18332070929314984,0.0,0.9265450194127799,1.0563380281689903
62,1983M04,0.36945812807880885,1.261127731187054,0.23418484823121652,1.4028781554027474,0.7150153217569405,1.0491738282574405,0.0
63,1983M05,1.104294478527699,0.6593536253685489,0.23365561426299808,0.4210412427548834,0.6085192697767061,0.8436048335464769,0.17421602787457502
64,1983M06,-0.6067961165049558,0.5822288047331892,0.34964853782124994,0.23960482769783178,0.3024193548388521,0.5791722966881869,1.0434782608695419
65,1983M07,-0.4884004884004768,0.8682976283630994,0.34843025652397513,0.5378027428328632,0.40201005025115955,0.8317305241303089,0.5163511187607459
66,1983M08,-0.24539877300612908,0.5738950919147469,0.3472204354699753,0.4457586690145482,0.3003003003002244,0.5075957031632373,0.5136986301369892
67,1983M09,1.2300123001229717,0.784598102317861,0.230691113158028,0.44378047905773754,0.49900199600806966,1.3257666412905167,0.0
68,1983M10,0.8505467800729839,0.7784900838927103,0.0,0.35346605330960323,0.2979145978152176,1.495332895638938,0.6814310051107175
69,1983M11,-0.6024096385542022,0.4213438334953056,0.2301425119352536,0.3522210713896538,0.1980198019803578,1.104954358969702,0.0
70,1983M12,-0.24242424242433622,0.3496593299529918,0.22961407234157352,0.26322591401561696,0.0988142292489919,0.42504742052554895,0.16920473773265282
71,1984M01,0.24301336573520968,0.6968629885122543,0.3436408615818639,-0.05835234474011009,0.5923000987165177,1.2091602215397703,0.6756756756756749
72,1984M02,0.6060606060605911,0.6228307252614249,0.3424640152891166,0.4086541753894525,0.4906771344456344,1.1947430612932617,0.5033557046979756
73,1984M03,0.24096385542168086,0.6877568539928514,0.11377088117754378,0.3197678090133013,0.1953124999999456,0.7083995910788338,0.1669449081804903
74,1984M04,0.2403846153846095,0.6147475866590248,0.11364159013889676,1.33293247410474,0.48732943469793927,0.7620134093297368,0.33333333333313236
75,1984M05,0.7194244604316207,0.5431158961227595,0.11351259262379282,0.3717567263342081,0.2909796314257266,0.6399152248581856,0.0
76,1984M06,-0.7142857142856808,0.4726547287516033,0.3401342807311106,0.25640155994744057,0.29013539651851183,0.5780345207228035,0.6644518272427168
77,1984M07,0.2398081534772124,0.6720419786267905,-0.11299953746932184,-0.11366206684706333,0.3857280617163821,0.22986279006576102,0.33003300330032226
78,1984M08,-0.8373205741626591,0.5340336823514954,-0.2262373989064335,0.9388347097651483,0.384245917387244,0.5160744008877733,0.0
